DATE,SCORE,SUBJECT,REVIEW,REVIEW_en 
10 de julho de 2019,50,Jantar,"Sandro e Brito Atenciosos, diminuíram a temperatura do ar condicionado quando solicitado. Prestativos e muito educados. A pizza veio na temperatura ideal, bem quentinha, as bebidas estavam deliciosas. Tudo perfeito. Atendimento nota 10.","Sandro and Brito Attentive, reduced the temperature of the air conditioning when requested. Helpful and very polite. The pizza came at the perfect temperature, very hot, the drinks were delicious. Everything perfect. Service note 10."
10 de julho de 2019,50,Almoco,"Viana, Abraão, Mailton Ambiente muito bom, com excelente musica ao vivo. O almoço estava ótimo, peixe muito bom!","Viana, Abraão, Mailton Very good atmosphere, with excellent live music. Lunch was great, very good fish!"
10 de julho de 2019,50,Almoço,"Auristenio e Abraão ,excelente atendimento! Comida otimaaaaa camarão internacional!Música super agradável!","Auristenio and Abraham, excellent service! Excellent food, international shrimp! Super nice music!"
10 de julho de 2019,50,Almoço de férias,"Camarão internacional. Uma delícia!!!! Ambiente maravilhoso, música boa! Atendimento diferenciado do Clenilton e Abraão e metri Paulo Tasso","International shrimp. A delight!!!! Wonderful atmosphere, good music! Differentiated service from Clenilton and Abraão and Metri Paulo Tasso"
10 de julho de 2019,50,Excelente atendimento,Viana e Abraão Ótimo ambiente e atendimento! Consumimos filé com ervas e peixe à belle meuniére! Tudo muito bom.,Viana and Abraão Great atmosphere and service! We consumed filet with herbs and fish à belle meuniére! All very good.
10 de julho de 2019,50,Almoço,Raniel e Abraão Carne do sol sertaneja Ambiente bom aconchegante Atendimento ótimo Só não gosto do barulho da música,Raniel and Abraão Carne do sol sertaneja Good cozy atmosphere Great service I just don't like the noise of the music
10 de julho de 2019,50,Almoço,Raniel e Abraao Carne do sol sertaneja muito boa! Recomendo demais e o atendimento é ótimo. Sucesso!,Raniel and Abraao Very good country sun meat! I highly recommend and the service is great. Success!
10 de julho de 2019,50,Almoço,"Daniel e Abrão, prato camarão de Olinda muito bom!Ambiente maravilhoso e atendimento excelente amamomos o ambiente.","Daniel and Abram, shrimp dish from Olinda very good! Wonderful atmosphere and excellent service we love the environment."
10 de julho de 2019,50,Muito bom,"O atendimento foi muito bom, Abraão e Auristenio! Comida boa, música excelente, ambiente muito agradável","The service was very good, Abraão and Auristenio! Good food, great music, very nice atmosphere"
10 de julho de 2019,50,Almoço,"Valmir e Abraão O prato carne de sol sertaneja estava muito boa, o ambiente muito agradável,e o atendimento estava muito bom.","Valmir and Abraão The country sun-dried meat dish was very good, the atmosphere very pleasant, and the service was very good."
9 de julho de 2019,50,Aniversário,"Sandro e Brito. Ótimo atendimento, não demorou o prato, estava muito gostoso e os garçons são muito simpáticos.","Sandro and Brit. Great service, it didn't take long for the dish, it was very tasty and the waiters are very friendly."
9 de julho de 2019,40,Jantar,"Sandro e Sabino. Atendimento bom, ambiente agradável e pratos dentro do esperado. Como turista indico esse local para amigos e familiares.","Sandro and Sabino. Good service, pleasant atmosphere and dishes as expected. As a tourist I recommend this place to friends and family."
9 de julho de 2019,50,Jantar,Sandro e Wemerson sempre com o melhor atendimento. comida excelente ambiente top nota 1000 musica avivo recomendo,Sandro and Wemerson always with the best service. food excellent atmosphere top note 1000 music avivo recommend
9 de julho de 2019,50,Jantar,"Sandro e Gilmaick. Excelente atendimento, garçons simpáticos e atenciosos, comida deliciosa! Indico a todos.","Sandro and Gilmaick. Excellent service, friendly and attentive waiters, delicious food! I recommend everyone."
9 de julho de 2019,50,Não podia ter sido melhor,"Sandro e wenderson nos atenderam muito bem. O prato, file Paulista, estava delicioso e o ambiente muito agradável.","Sandro and wenderson took care of us very well. The dish, file Paulista, was delicious and the atmosphere was very pleasant."
9 de julho de 2019,50,Almoço,"Excelente atendimento e comida. Daniel e Abraão. Camarão internacional maravilhoso, musica ambiente ótima.","Excellent service and food. Daniel and Abraham. Wonderful international shrimp, great background music."
9 de julho de 2019,50,Almoço,"Daniel e abraão Atendimento excelente, boa música e comida de qualidade, a sobremesa de cocada é a melhor w já comi","Daniel and abraão Excellent service, good music and quality food, the coconut dessert is the best I've ever had"
9 de julho de 2019,50,Almoço,Daniel garçom muito simpático e atencioso Abraão também muito atencioso Música agradável Peixada deliciosa,Daniel very friendly and attentive waiter Abraão also very attentive Pleasant music Delicious fish
9 de julho de 2019,50,Almoço,"Ótimo. Prato camarão internacional muito bom, música ambiente boa. Atendimento do Daniel Abraão ótimo.","Excellent. Very good international shrimp dish, good ambient music. Great service from Daniel Abraham."
9 de julho de 2019,50,Almoço,"Muito bom, amo o camarao internacional, o garçom foi super simpatico, sempre venho aqui Daniel e Abraao","Very good, I love the international shrimp, the waiter was super friendly, I always come here Daniel and Abraao"
9 de julho de 2019,50,Almoço de aniversário,"Francisco e Abraão muito atenciosos, ótimo atendimento Camarão olinda estava uma delícia, Ambiente maravilhoso","Francisco and Abraão very attentive, great service Shrimp olinda was delicious, Wonderful atmosphere"
9 de julho de 2019,50,Everton bom atendimento e wemerson,"Bom atendimento, almoço precisa melhorar na quantidade veio bem servido de camarão mas o macarrão deixou a desejar pois veio muito pouco.","Good service, lunch needs to improve in the amount, it came well served with shrimp but the pasta left something to be desired as it came very little."
9 de julho de 2019,50,Ótimo atendimento,Atendimento exigente ambiente muito agradável. Garçom wermeson e Everton bastante atenciosos..............,"Demanding service, very pleasant environment. Waiter wermeson and Everton very attentive.............."
9 de julho de 2019,50,Almoço,"Fui atendida pelo Denis e Abraão,muito bom,eles foram super pacientes e a música é super agradável! Pedir um prato barato é muito bom de camarão,recomendo demais,Camarões frescos e grandes!","I was attended by Denis and Abraão, very nice, they were super patient and the music is super nice! Ordering a cheap shrimp dish is very good, I highly recommend it, Fresh and large shrimp!"
9 de julho de 2019,50,Ótimo custo benefício,Um ótimo local para se reunir com os amigos para um bate papo. Bom atendimento e boa comida e linda vista,A great place to get together with friends for a chat. Good service and good food and beautiful view
8 de julho de 2019,50,Jantar,"Sandro e Bianca, ótimo atendimento. Excelente comida. Ambiente agradável. Espaço kids muito bom. Excelente vinho da casa.","Sandro and Bianca, great service. Excellent food. Pleasant environment. Very good kids space. Excellent house wine."
8 de julho de 2019,50,Jantar,"Sandro e Bianca , ambiente excelente , ótima comida , ótimo atendimento tudo perfeito . Parabéns 👏🏻👏🏻👏🏻","Sandro and Bianca , excellent atmosphere , great food , great service , everything was perfect . Congratulations 👏🏻👏🏻👏🏻"
8 de julho de 2019,50,Jantar em família,"Ótimo atendimento do Sandro e do Glauber, a comida veio rápido e as crianças adoraram o peixe grelhado. O filet com ervas tb estava muito bom.","Great service from Sandro and Glauber, the food came quickly and the kids loved the grilled fish. The filet with herbs was also very good."
8 de julho de 2019,50,Jantar à noite,"Sandro e Selma. Atendimento e comida excelentes, preço super adequado. Música ao vivo de ótima qualidade.","Sandro and Selma. Excellent service and food, very reasonably priced. Great quality live music."
8 de julho de 2019,50,Jantar,"Sandro e Valmir. Ambiente agradável, preços justos e, principalmente, um local de deliciosos pratos bem servidos.","Sandro and Valmir. Pleasant atmosphere, fair prices and, above all, a place of delicious dishes well served."
8 de julho de 2019,40,Jantar de segunda-feira,"Sandro e Emerson Bom atendimento, pratos rápidos e comida boa. Porções muito bem servidas! Pra mais do que duas pessoas na meia porção!","Sandro and Emerson Good service, quick dishes and good food. Very generous portions! For more than two people in half portion!"
8 de julho de 2019,50,Almoço,"Atendidos por Francisco e Abrahão. Excelente atendimento, ambiente e comida. Vale a pena sempre vir.","Attended by Francisco and Abrahão. Excellent service, atmosphere and food. It's always worth coming."
7 de julho de 2019,50,Almoço de férias,"Ambiente ótimo, atendimento excelente do Everton e Daniel, o prato peixe a Jeri, ótimo, música MPB e a orientação em relação ao prato muito boa.","Great atmosphere, excellent service from Everton and Daniel, the fish dish from Jeri, great, MPB music and very good guidance regarding the dish."
6 de julho de 2019,50,Jantar romântico,"Agradável, familiar, música boa, bem movimentado, ambiente rústico praia chique, comida fina, preço médio.","Pleasant, familiar, good music, very busy, rustic beach chic atmosphere, fine food, average price."
6 de julho de 2019,50,Jantar em família: ótimo atendimento...,Júlio César e Abraão: excelente atendimento... Sugestão: todo avaliação o cliente deveria ganhar uma cortesia...,Júlio César and Abraão: excellent service... Suggestion: in every evaluation the customer should receive a courtesy...
6 de julho de 2019,50,Férias,"Comemos uma carne de sol maravilhosa, e fomos atendidos pelos garçons Denis e Abraão muito bem. A recepcionista Tamires foi extremamente simpática e atenciosa, fez também com que a nossa visita super valesse à pena. Super indico!","We ate a wonderful carne de sol, and were served by the waiters Denis and Abraão very well. The receptionist Tamires was extremely friendly and attentive, she also made our visit super worthwhile. Super nominate!"
6 de julho de 2019,50,Jantar,"Maria e Abraao Ambiente maravilhoso, ótimo atendimento. O prato estava ótimo, foi o Arroz de marisco, estava divino. Musica super agradável, o Coco bambu meireles possui otima localização, é o meu preferido. Também pela variedade do cardápio. Indico para todas as pessoas. Adultos e crianças.","Maria and Abraao Wonderful atmosphere, great service. The dish was great, it was the seafood rice, it was divine. Super nice music, Coco Bamboo Meireles has a great location, it's my favorite. Also because of the variety of the menu. I recommend to all people. Adults and children."
